id_pagamento,tipo,status,taxa
9356,Cartão de Débito,True,0.67
8417,Cartão de Débito,False,3.45
4026,Cartão de Crédito,False,7.3
3011,Cartão de Débito,False,8.1
2229,Cartão de Débito,False,4.94
7063,Pix,False,8.1
525,Dinheiro,False,8.08
1664,Pix,True,6.09
6337,Pix,False,7.51
7937,Dinheiro,True,9.38
3643,Cartão de Débito,True,9.64
1206,Dinheiro,True,4.92
8497,Pix,False,0.25
6119,Pix,True,0.12
6875,Cartão de Crédito,True,3.23
6904,Dinheiro,False,2.97
1120,Pix,False,6.13
5585,Cartão de Crédito,True,6.22
9359,Pix,False,4.04
2091,Cartão de Débito,False,5.09
7426,Cartão de Débito,False,5.27
6807,Cartão de Crédito,False,2.61
7285,Cartão de Débito,True,6.96
666,Cartão de Débito,False,0.74
1230,Pix,False,9.46
4601,Cartão de Débito,True,3.22
8884,Cartão de Débito,True,1.04
1753,Pix,True,6.87
157,Cartão de Crédito,False,5.95
5077,Pix,False,8.29
9443,Cartão de Débito,True,8.26
3599,Pix,False,6.57
8837,Cartão de Crédito,False,5.38
5871,Cartão de Débito,False,4.81
3799,Dinheiro,True,1.0
3073,Cartão de Crédito,True,8.55
7726,Dinheiro,True,0.45
100,Cartão de Crédito,True,7.66
325,Pix,False,9.7
3148,Pix,False,0.37
2904,Dinheiro,True,8.6
5428,Pix,True,8.11
879,Cartão de Crédito,True,3.85
406,Cartão de Débito,True,2.51
2872,Cartão de Débito,True,3.36
4096,Dinheiro,False,9.99
8166,Cartão de Crédito,True,9.11
4464,Pix,True,2.55
9494,Cartão de Crédito,True,2.54
3864,Cartão de Débito,True,3.14
382,Cartão de Débito,True,5.54
8267,Cartão de Crédito,True,2.59
5650,Dinheiro,True,3.61
4041,Cartão de Débito,False,0.77
8808,Cartão de Crédito,True,3.37
6127,Cartão de Débito,True,8.1
3638,Cartão de Débito,True,0.71
3199,Pix,True,0.16
498,Dinheiro,False,5.91
7394,Cartão de Débito,False,1.22
2708,Cartão de Débito,True,0.1
9423,Cartão de Crédito,True,9.86
1337,Cartão de Crédito,True,2.75
9166,Cartão de Crédito,False,0.24
7112,Cartão de Crédito,True,8.47
9200,Cartão de Crédito,False,6.61
4683,Cartão de Crédito,False,7.75
9043,Pix,True,2.04
740,Dinheiro,True,2.59
5981,Dinheiro,False,3.93
4287,Cartão de Crédito,True,4.79
8455,Dinheiro,False,0.88
2753,Cartão de Débito,False,4.35
9016,Cartão de Débito,False,8.65
3350,Dinheiro,False,3.99
4888,Pix,True,8.11
2198,Cartão de Débito,True,0.75
6207,Cartão de Crédito,False,4.74
3618,Pix,True,0.53
2148,Dinheiro,False,6.6
3652,Pix,True,7.8
5715,Pix,False,1.49
9235,Cartão de Crédito,False,5.16
7703,Cartão de Débito,False,4.09
7617,Cartão de Débito,False,9.9
6197,Dinheiro,False,4.38
9574,Cartão de Débito,True,7.67
5806,Cartão de Débito,True,5.25
1099,Dinheiro,True,2.18
6366,Cartão de Crédito,True,7.86
2933,Cartão de Débito,False,2.5
4735,Pix,False,1.79
1523,Dinheiro,False,1.87
6068,Dinheiro,True,4.19
3020,Cartão de Débito,True,6.37
6075,Cartão de Débito,False,1.32
8499,Pix,True,2.97
8182,Cartão de Crédito,True,3.01
9744,Dinheiro,True,8.41
8215,Cartão de Crédito,True,6.37
5157,Dinheiro,False,2.89
1510,Dinheiro,False,7.63
9827,Cartão de Crédito,False,5.82
9060,Cartão de Crédito,False,7.9
5381,Cartão de Débito,True,2.13
1390,Cartão de Débito,True,0.59
1530,Pix,False,0.8
7060,Dinheiro,False,0.53
4025,Pix,False,6.3
1942,Cartão de Débito,False,4.16
1745,Cartão de Crédito,True,0.1
6950,Pix,False,1.44
9723,Pix,False,3.66
9821,Cartão de Débito,True,4.61
2248,Cartão de Débito,True,6.44
7558,Pix,True,1.34
8167,Dinheiro,True,9.09
6105,Dinheiro,False,0.43
66,Pix,True,7.11
4608,Dinheiro,False,4.81
594,Pix,False,0.95
1173,Dinheiro,True,4.22
3138,Cartão de Crédito,False,6.55
471,Cartão de Débito,True,4.16
9964,Pix,False,1.09
602,Cartão de Crédito,False,0.33
2270,Pix,True,7.3
3411,Cartão de Crédito,True,2.47
6644,Pix,False,9.89
6690,Cartão de Débito,True,1.58
394,Dinheiro,False,9.32
2163,Cartão de Crédito,True,7.98
7529,Dinheiro,False,6.05
2206,Cartão de Crédito,False,0.2
4715,Cartão de Crédito,True,7.19
5619,Dinheiro,True,8.6
3872,Pix,False,2.85
9102,Cartão de Crédito,False,8.16
8301,Cartão de Crédito,False,2.53
6976,Cartão de Débito,True,0.73
4342,Cartão de Débito,True,0.73
1268,Cartão de Débito,True,0.18
5613,Cartão de Crédito,False,6.21
3413,Cartão de Crédito,True,2.91
3343,Cartão de Débito,True,7.46
7267,Dinheiro,True,9.31
8557,Cartão de Crédito,True,3.45
6943,Cartão de Crédito,False,3.31
4661,Cartão de Débito,True,6.92
622,Cartão de Crédito,False,2.41
6258,Cartão de Débito,False,0.1
1772,Cartão de Crédito,False,8.35
5293,Cartão de Débito,True,8.66
1526,Dinheiro,True,7.36
1415,Dinheiro,False,6.23
6711,Cartão de Crédito,True,5.85
3624,Cartão de Débito,False,3.47
7999,Pix,False,10.0
1801,Cartão de Débito,False,9.29
4919,Pix,True,2.98
5854,Dinheiro,False,1.91
3184,Pix,False,1.56
4106,Cartão de Débito,False,0.44
7731,Cartão de Débito,True,2.17
7168,Cartão de Débito,False,2.04
7364,Cartão de Crédito,False,4.78
2788,Cartão de Crédito,True,5.78
6564,Dinheiro,False,0.09
922,Cartão de Débito,True,0.42
9203,Dinheiro,False,5.33
4340,Cartão de Crédito,True,2.01
7526,Dinheiro,False,1.55
1923,Pix,False,3.81
9103,Dinheiro,False,9.63
508,Cartão de Crédito,True,9.96
6572,Cartão de Débito,True,3.03
8565,Cartão de Crédito,False,5.36
5827,Dinheiro,True,2.36
5532,Cartão de Débito,True,8.58
7784,Cartão de Crédito,False,4.43
3098,Dinheiro,True,6.09
6094,Dinheiro,False,7.8
6672,Pix,True,6.45
1203,Pix,True,1.37
8586,Cartão de Crédito,True,5.06
2109,Cartão de Débito,True,9.89
7542,Dinheiro,False,1.73
9793,Dinheiro,False,0.76
3259,Cartão de Débito,False,3.26
3668,Pix,False,3.12
1278,Cartão de Débito,True,5.34
9481,Dinheiro,False,6.69
1258,Dinheiro,False,7.05
4555,Pix,True,2.65
4198,Dinheiro,False,2.2
5468,Pix,True,3.74
5964,Dinheiro,True,3.12
7745,Dinheiro,True,2.24
8864,Cartão de Crédito,False,6.2
6636,Dinheiro,False,1.66
9446,Cartão de Crédito,False,1.99
999,Cartão de Crédito,True,8.64
7002,Pix,False,7.74
8321,Pix,True,5.23
5140,Cartão de Débito,False,6.79
4210,Pix,False,8.65
6759,Cartão de Crédito,False,6.32
9607,Cartão de Crédito,True,0.1
5738,Cartão de Débito,False,0.23
3179,Cartão de Débito,False,5.07
7631,Cartão de Débito,False,2.16
4967,Dinheiro,False,0.87
3364,Dinheiro,False,5.29
5526,Pix,True,7.37
5728,Dinheiro,False,7.2
8880,Dinheiro,True,5.29
1503,Cartão de Crédito,False,4.46
2843,Pix,True,0.75
9169,Dinheiro,False,4.22
6577,Cartão de Crédito,False,0.31
5255,Pix,True,3.43
1443,Pix,True,3.51
4743,Dinheiro,False,9.83
5945,Cartão de Débito,False,6.51
6438,Dinheiro,True,1.89
2275,Cartão de Crédito,True,0.08
5231,Cartão de Débito,True,2.94
8062,Cartão de Débito,True,5.14
5894,Dinheiro,False,8.81
393,Pix,False,2.01
5920,Pix,False,3.52
9873,Dinheiro,False,0.69
2803,Cartão de Crédito,False,3.46
4526,Pix,True,2.86
5351,Dinheiro,False,2.11
798,Pix,False,8.0
7582,Cartão de Crédito,False,2.77
2590,Pix,False,7.94
8889,Cartão de Débito,True,4.91
9,Cartão de Débito,False,1.52
968,Pix,False,8.6
5570,Dinheiro,False,8.55
5587,Pix,False,8.5
6103,Pix,False,0.91
3867,Dinheiro,False,6.4
132,Dinheiro,False,3.91
2978,Cartão de Débito,False,0.09
3169,Cartão de Débito,False,7.14
2057,Cartão de Crédito,True,9.07
1032,Cartão de Débito,False,6.31
6231,Pix,True,7.5
7129,Cartão de Crédito,True,5.7
9998,Cartão de Débito,True,6.75
8800,Pix,False,6.97
5045,Cartão de Crédito,True,2.44
3529,Cartão de Crédito,False,5.8
1008,Pix,False,2.85
4714,Cartão de Débito,True,1.17
3390,Pix,False,7.58
3613,Cartão de Crédito,False,4.58
7909,Cartão de Crédito,True,4.19
2196,Pix,True,9.41
2738,Dinheiro,True,1.87
2665,Cartão de Débito,True,2.26
1630,Dinheiro,False,2.19
6697,Dinheiro,True,8.47
2939,Cartão de Débito,True,2.12
1891,Cartão de Crédito,True,6.62
881,Cartão de Crédito,True,8.32
6634,Pix,False,0.84
3233,Pix,True,5.89
6729,Cartão de Débito,True,9.81
7338,Cartão de Crédito,False,3.96
4448,Cartão de Débito,False,0.83
8789,Pix,True,8.62
7135,Dinheiro,False,1.1
5479,Dinheiro,True,2.25
9132,Cartão de Crédito,True,7.59
7478,Cartão de Débito,True,0.69
1746,Dinheiro,True,3.13
6149,Cartão de Débito,False,2.22
633,Dinheiro,True,4.79
1321,Cartão de Débito,False,0.06
6000,Cartão de Crédito,False,8.67
7486,Cartão de Débito,False,3.22
6336,Cartão de Débito,True,3.37
7744,Dinheiro,False,8.76
5471,Cartão de Débito,False,0.81
4557,Pix,True,8.51
2737,Pix,False,3.37
702,Pix,True,7.23
6545,Pix,True,4.47
1432,Pix,False,3.88
2553,Dinheiro,False,6.11
2809,Cartão de Crédito,False,1.67
4633,Cartão de Débito,False,6.13
2493,Cartão de Crédito,True,2.72
5402,Dinheiro,True,2.79
3725,Pix,False,6.77
8899,Cartão de Débito,False,7.03
317,Cartão de Crédito,False,4.65
5674,Cartão de Débito,False,3.56
6492,Dinheiro,False,1.06
5796,Cartão de Débito,False,1.97
8333,Pix,True,4.17
154,Cartão de Débito,True,9.31
5495,Pix,False,4.9
3074,Cartão de Crédito,True,2.37
5061,Cartão de Débito,True,6.12
9859,Pix,True,1.71
5916,Dinheiro,False,7.64
9983,Pix,True,4.34
9214,Cartão de Débito,False,5.34
2401,Dinheiro,True,1.48
8374,Cartão de Crédito,False,3.41
2596,Cartão de Crédito,True,3.16
5504,Dinheiro,False,6.41
3573,Cartão de Débito,True,1.66
2815,Dinheiro,True,1.45
6449,Dinheiro,True,0.41
40,Cartão de Débito,False,7.79
4373,Pix,True,7.13
2150,Pix,True,9.25
2100,Dinheiro,False,0.13
4055,Dinheiro,True,8.96
4536,Dinheiro,True,8.92
2539,Cartão de Débito,False,1.13
7685,Cartão de Crédito,False,2.39
3056,Cartão de Crédito,True,3.09
903,Dinheiro,False,5.26
5165,Pix,False,0.96
467,Cartão de Débito,False,9.34
6398,Cartão de Crédito,True,9.8
9996,Cartão de Crédito,True,4.7
7867,Cartão de Débito,False,4.57
3235,Dinheiro,False,3.37
7407,Dinheiro,False,0.15
747,Cartão de Crédito,True,7.83
9554,Pix,True,4.52
4751,Pix,True,7.49
3402,Cartão de Crédito,False,3.8
378,Cartão de Débito,True,3.15
5377,Dinheiro,False,4.6
4107,Cartão de Crédito,True,4.9
4015,Dinheiro,True,0.92
6080,Cartão de Crédito,True,7.3
4400,Pix,True,6.78
1683,Dinheiro,True,2.54
8186,Cartão de Débito,True,6.95
2358,Cartão de Crédito,False,6.7
7287,Cartão de Crédito,True,6.54
381,Pix,True,2.65
3016,Pix,False,2.27
7245,Cartão de Débito,False,9.07
7100,Pix,True,3.13
9981,Cartão de Crédito,False,4.23
6532,Cartão de Crédito,False,2.53
716,Cartão de Crédito,False,9.08
9201,Pix,False,1.19
4782,Cartão de Crédito,True,2.96
2244,Cartão de Crédito,False,8.41
3761,Pix,True,7.95
4881,Cartão de Crédito,True,1.06
6070,Cartão de Débito,False,5.79
5090,Cartão de Débito,False,0.37
7025,Pix,False,1.73
3421,Dinheiro,False,2.95
2165,Cartão de Crédito,True,8.33
4127,Dinheiro,False,2.57
2960,Dinheiro,True,2.56
8721,Pix,True,4.05
2685,Pix,False,5.36
9118,Cartão de Crédito,True,4.67
3023,Dinheiro,True,2.85
7781,Pix,False,5.63
9186,Cartão de Débito,True,9.69
8336,Dinheiro,False,9.89
901,Cartão de Crédito,True,9.01
3310,Cartão de Débito,True,4.79
2883,Pix,True,9.17
2487,Dinheiro,False,3.01
7619,Dinheiro,True,5.22
1614,Cartão de Crédito,False,9.44
4227,Pix,True,2.87
6648,Dinheiro,True,8.25
3432,Cartão de Crédito,False,7.54
1972,Cartão de Débito,False,4.93
1121,Cartão de Crédito,False,5.59
898,Pix,True,7.02
9926,Dinheiro,True,6.99
7264,Pix,False,0.06
204,Cartão de Débito,True,1.85
49,Pix,False,9.75
3379,Pix,True,4.56
5452,Pix,False,6.48
6380,Dinheiro,False,8.41
71,Pix,True,2.75
7052,Pix,False,5.47
7975,Dinheiro,False,8.0
9138,Dinheiro,True,6.87
5946,Dinheiro,False,1.87
3069,Dinheiro,True,7.7
2115,Pix,True,6.15
6352,Pix,True,7.48
7593,Pix,False,0.76
2343,Dinheiro,True,2.48
1213,Pix,False,5.77
3448,Cartão de Débito,False,4.59
8079,Cartão de Crédito,False,8.95
7253,Pix,False,8.17
3692,Cartão de Crédito,True,6.66
7438,Pix,True,7.95
7894,Cartão de Débito,True,1.11
9520,Cartão de Crédito,False,1.84
9557,Dinheiro,True,2.51
9685,Cartão de Débito,False,4.74
8103,Pix,False,3.7
7853,Cartão de Crédito,True,9.97
8859,Pix,True,0.03
3146,Dinheiro,True,8.74
4937,Cartão de Débito,True,4.57
8230,Pix,False,0.96
5192,Pix,True,3.07
5896,Dinheiro,False,1.47
1071,Dinheiro,True,5.81
2346,Cartão de Crédito,True,8.1
7078,Cartão de Débito,False,0.88
4755,Pix,False,5.29
5612,Cartão de Débito,True,2.11
3736,Cartão de Crédito,False,2.3
9883,Cartão de Débito,False,9.72
5971,Dinheiro,False,5.36
7594,Dinheiro,True,3.46
171,Pix,True,4.18
3675,Pix,False,9.7
9620,Cartão de Débito,False,0.76
5463,Dinheiro,False,8.36
7045,Dinheiro,True,8.67
9048,Cartão de Crédito,False,6.5
2059,Cartão de Débito,True,0.61
3433,Cartão de Crédito,True,8.31
4050,Cartão de Débito,True,1.11
1026,Dinheiro,False,7.64
9062,Dinheiro,True,5.98
8541,Dinheiro,False,3.66
4988,Dinheiro,False,0.3
6653,Dinheiro,True,0.99
1812,Cartão de Crédito,True,2.84
7281,Dinheiro,True,2.93
455,Cartão de Crédito,False,7.77
7683,Pix,False,2.93
5490,Pix,False,1.82
2615,Pix,False,1.56
7410,Pix,True,5.71
9674,Dinheiro,True,7.17
1428,Cartão de Débito,True,9.2
9929,Dinheiro,True,9.98
234,Cartão de Crédito,False,7.02
1218,Pix,True,3.58
8564,Pix,True,2.18
3406,Dinheiro,False,0.36
7903,Pix,False,0.07
9223,Dinheiro,True,4.23
4675,Cartão de Crédito,True,5.19
1591,Cartão de Crédito,True,2.65
9967,Cartão de Débito,False,9.79
8832,Cartão de Débito,False,1.55
5056,Pix,False,3.03
3730,Cartão de Crédito,True,5.86
6726,Dinheiro,False,1.87
5528,Dinheiro,True,1.67
4282,Cartão de Crédito,True,6.19
6052,Cartão de Crédito,False,9.54
10,Cartão de Débito,False,9.59
91,Cartão de Crédito,True,0.66
7181,Cartão de Crédito,False,5.48
9226,Dinheiro,True,3.27
8625,Cartão de Crédito,False,5.47
206,Pix,False,1.85
8628,Cartão de Crédito,False,2.37
1044,Cartão de Débito,False,3.9
2340,Dinheiro,True,4.23
9829,Cartão de Crédito,False,1.09
8146,Pix,True,5.04
1101,Cartão de Débito,True,6.05
9585,Cartão de Crédito,False,8.52
8980,Dinheiro,False,0.11
7106,Dinheiro,False,4.9
1037,Pix,False,2.86
5049,Cartão de Crédito,False,7.89
8240,Dinheiro,True,3.05
2806,Dinheiro,True,1.72
37,Cartão de Débito,False,2.1
1149,Cartão de Crédito,True,4.82
1687,Pix,False,1.03
6350,Cartão de Crédito,True,1.03
9179,Dinheiro,True,3.06
3521,Cartão de Crédito,False,3.21
1573,Cartão de Crédito,True,2.75
1277,Pix,False,4.26
2522,Cartão de Débito,False,3.16
9463,Cartão de Crédito,False,3.72
261,Cartão de Crédito,False,1.11
5712,Cartão de Débito,True,0.47
6504,Cartão de Débito,True,2.08
3566,Cartão de Débito,False,6.74
9991,Pix,True,7.88
9653,Cartão de Débito,True,3.29
2409,Cartão de Débito,False,5.87
9460,Cartão de Débito,True,6.35
172,Cartão de Débito,True,6.21
9600,Cartão de Crédito,True,2.12
5241,Cartão de Débito,False,0.21
4826,Cartão de Crédito,False,7.24
1742,Dinheiro,False,7.74
9278,Pix,True,7.97
6120,Pix,False,3.97
7089,Pix,False,8.52
1086,Cartão de Crédito,False,5.41
1371,Cartão de Crédito,True,2.44
8717,Pix,False,9.07
5150,Pix,True,1.23
5306,Dinheiro,False,8.35
5523,Pix,True,1.72
5565,Cartão de Crédito,True,2.05
7589,Cartão de Débito,True,0.45
281,Dinheiro,False,9.8
4667,Dinheiro,True,6.94
4472,Dinheiro,False,5.54
7677,Cartão de Crédito,False,8.82
3878,Cartão de Débito,True,2.4
296,Cartão de Débito,True,1.16
283,Pix,False,1.72
4179,Pix,True,7.88
3430,Cartão de Débito,False,3.99
7441,Pix,False,9.72
61,Dinheiro,True,7.23
1176,Cartão de Débito,False,8.05
3923,Dinheiro,False,8.83
6308,Dinheiro,True,9.77
5659,Cartão de Débito,False,6.1
6361,Cartão de Débito,False,4.71
717,Dinheiro,True,8.52
3874,Cartão de Débito,False,4.92
7690,Dinheiro,False,0.59
9504,Dinheiro,False,1.65
6054,Cartão de Débito,False,6.13
2455,Dinheiro,False,0.86
697,Cartão de Débito,True,1.35
1977,Dinheiro,False,6.9
2601,Dinheiro,False,2.0
20,Cartão de Crédito,False,4.06
9468,Cartão de Débito,False,3.73
5882,Pix,True,8.44
4043,Pix,False,4.84
4848,Pix,True,3.86
2811,Cartão de Débito,False,2.89
8494,Dinheiro,False,0.51
3036,Pix,False,8.57
3456,Dinheiro,False,3.92
1376,Cartão de Débito,False,4.51
7916,Cartão de Débito,False,9.39
6354,Dinheiro,False,6.68
5998,Dinheiro,False,4.56
1392,Cartão de Débito,False,1.19
8672,Cartão de Crédito,False,1.03
9671,Pix,False,6.82
4090,Dinheiro,True,8.21
3085,Dinheiro,True,9.07
9073,Pix,True,1.71
3249,Cartão de Crédito,True,4.23
9085,Pix,True,8.83
7963,Cartão de Débito,False,4.08
127,Pix,False,1.24
9933,Cartão de Débito,True,2.83
7470,Dinheiro,False,5.06
596,Dinheiro,False,3.96
1651,Cartão de Débito,True,3.28
9230,Dinheiro,True,9.43
807,Pix,True,5.86
9012,Cartão de Débito,False,3.43
2580,Cartão de Débito,False,5.85
1581,Dinheiro,True,2.14
3905,Cartão de Crédito,False,8.03
363,Dinheiro,False,0.2
4927,Dinheiro,False,7.71
638,Cartão de Crédito,True,3.79
7229,Cartão de Crédito,True,8.22
8885,Pix,True,6.55
7806,Cartão de Crédito,False,5.4
2854,Pix,True,5.59
7356,Dinheiro,True,5.06
5291,Dinheiro,True,4.13
8903,Cartão de Débito,True,9.69
8602,Dinheiro,True,3.21
6590,Cartão de Débito,True,9.38
1204,Cartão de Crédito,False,3.76
3032,Cartão de Crédito,True,1.14
1413,Dinheiro,False,7.46
933,Cartão de Crédito,False,3.2
3839,Cartão de Débito,True,0.87
573,Dinheiro,False,4.57
42,Cartão de Crédito,True,9.43
6847,Dinheiro,True,6.92
3236,Cartão de Crédito,True,8.56
9973,Cartão de Débito,False,2.56
5804,Cartão de Débito,True,2.47
5822,Cartão de Crédito,True,8.92
7523,Cartão de Crédito,False,1.57
8070,Cartão de Débito,True,9.71
6123,Cartão de Crédito,False,6.29
3536,Cartão de Crédito,True,1.9
3953,Cartão de Débito,True,3.32
9747,Pix,True,5.94
9984,Cartão de Crédito,False,0.35
2816,Cartão de Débito,False,9.21
4193,Dinheiro,True,2.31
3037,Pix,True,3.85
632,Dinheiro,True,4.08
9165,Cartão de Débito,True,0.19
2712,Pix,False,9.96
8758,Cartão de Crédito,False,7.01
8446,Cartão de Débito,False,0.95
8744,Pix,True,3.95
3591,Pix,True,7.81
143,Cartão de Débito,True,3.88
3753,Cartão de Crédito,False,2.16
3395,Cartão de Crédito,False,7.02
9046,Cartão de Crédito,True,9.64
8233,Cartão de Crédito,True,2.48
2460,Pix,False,9.85
507,Dinheiro,True,8.6
5012,Cartão de Crédito,True,0.03
4794,Cartão de Crédito,False,1.85
7424,Dinheiro,True,3.8
727,Dinheiro,False,6.12
9435,Dinheiro,True,9.08
7642,Cartão de Débito,True,6.98
9611,Cartão de Crédito,False,4.7
2633,Pix,True,6.36
9050,Cartão de Crédito,True,4.83
3813,Cartão de Crédito,False,3.52
3276,Dinheiro,False,0.65
4562,Dinheiro,False,0.17
2108,Cartão de Crédito,False,4.01
7354,Cartão de Débito,True,7.11
1521,Dinheiro,False,4.89
9865,Cartão de Débito,False,4.5
2026,Cartão de Crédito,True,7.87
7145,Pix,False,6.25
6962,Dinheiro,False,5.43
3798,Dinheiro,True,1.35
3936,Cartão de Crédito,False,2.98
7831,Cartão de Débito,True,9.92
8287,Cartão de Débito,False,8.13
5013,Dinheiro,True,2.84
3942,Pix,True,2.12
7907,Cartão de Débito,True,9.43
8252,Pix,True,4.04
3705,Pix,True,3.8
1976,Cartão de Crédito,False,7.86
6399,Dinheiro,False,3.64
209,Dinheiro,True,3.77
3358,Pix,False,6.85
2993,Dinheiro,True,9.81
7482,Cartão de Débito,True,3.12
3118,Pix,True,9.04
3336,Cartão de Crédito,False,6.75
4568,Cartão de Crédito,True,8.22
5409,Dinheiro,False,8.56
1808,Dinheiro,False,2.49
9119,Cartão de Débito,True,1.14
78,Dinheiro,True,6.71
1088,Cartão de Débito,False,6.78
7651,Dinheiro,False,8.15
9997,Cartão de Crédito,True,0.01
9083,Cartão de Crédito,False,7.43
8527,Pix,False,3.5
5111,Cartão de Débito,False,4.08
4473,Pix,True,6.17
3752,Dinheiro,True,7.72
6146,Cartão de Débito,True,0.92
566,Dinheiro,False,8.24
2269,Dinheiro,True,2.18
5985,Cartão de Débito,True,9.28
3646,Cartão de Débito,False,1.76
4167,Pix,False,0.38
9106,Pix,True,0.32
8969,Cartão de Débito,False,9.78
6289,Cartão de Débito,False,9.66
4969,Pix,False,3.6
6324,Cartão de Crédito,True,3.83
7443,Dinheiro,False,7.83
4866,Cartão de Crédito,False,4.79
5112,Cartão de Débito,True,0.1
2223,Pix,False,5.53
7342,Cartão de Crédito,False,3.69
5540,Cartão de Crédito,False,1.07
753,Dinheiro,True,8.99
4983,Cartão de Crédito,False,2.93
7712,Dinheiro,True,1.54
1901,Pix,True,7.85
2673,Pix,True,3.51
7134,Pix,False,6.03
1926,Dinheiro,False,8.25
9465,Cartão de Débito,True,4.1
1280,Cartão de Débito,False,8.35
9360,Pix,True,7.94
8927,Cartão de Crédito,True,4.86
6747,Dinheiro,False,1.59
4880,Pix,False,2.07
8152,Pix,False,6.34
7998,Cartão de Débito,True,8.46
5901,Pix,True,3.26
5684,Cartão de Débito,False,9.05
8157,Cartão de Crédito,False,2.16
2221,Dinheiro,False,9.61
5011,Cartão de Crédito,True,7.07
210,Dinheiro,False,6.58
2845,Dinheiro,True,0.47
2234,Cartão de Crédito,True,9.81
2203,Dinheiro,True,2.45
8309,Cartão de Crédito,True,1.41
5736,Dinheiro,True,7.37
7822,Dinheiro,False,0.13
469,Pix,True,4.05
5345,Cartão de Débito,True,5.41
1380,Cartão de Débito,True,7.62
2930,Dinheiro,False,6.41
7563,Dinheiro,True,3.01
3306,Pix,True,3.95
4187,Pix,True,6.03
681,Cartão de Crédito,False,7.88
6708,Cartão de Crédito,True,3.65
7335,Pix,True,8.09
1163,Dinheiro,True,1.57
8160,Pix,False,2.23
6409,Dinheiro,True,0.66
5295,Dinheiro,False,8.17
113,Cartão de Crédito,False,4.7
5167,Cartão de Crédito,True,9.85
1671,Cartão de Débito,True,1.43
1326,Cartão de Crédito,True,2.5
8407,Cartão de Crédito,True,4.07
3417,Cartão de Crédito,True,3.73
7862,Cartão de Crédito,False,8.59
8107,Dinheiro,True,0.29
9783,Pix,True,3.09
4808,Pix,False,8.43
689,Dinheiro,True,2.55
4214,Dinheiro,True,6.72
7296,Cartão de Débito,False,2.18
3365,Cartão de Crédito,True,2.64
1128,Cartão de Crédito,False,7.45
8191,Cartão de Crédito,True,2.94
9656,Cartão de Crédito,False,9.89
634,Pix,False,4.19
2084,Pix,False,5.44
9841,Cartão de Crédito,False,8.2
9855,Cartão de Crédito,False,2.87
3102,Dinheiro,True,0.59
3438,Cartão de Crédito,True,7.59
1272,Cartão de Débito,False,5.08
6647,Pix,True,2.91
2989,Dinheiro,True,1.94
4304,Cartão de Crédito,True,4.15
2339,Pix,False,0.82
1009,Cartão de Débito,True,1.42
7088,Cartão de Crédito,False,0.4
2365,Cartão de Crédito,False,6.56
8854,Pix,True,7.91
6410,Cartão de Débito,False,1.22
9951,Pix,True,2.93
1766,Pix,False,1.95
9699,Pix,True,1.72
3962,Cartão de Débito,False,8.37
4166,Cartão de Débito,False,9.4
2329,Cartão de Crédito,False,8.56
6265,Cartão de Débito,True,9.6
6741,Dinheiro,False,6.45
7674,Dinheiro,True,8.7
6756,Cartão de Crédito,True,2.36
7926,Cartão de Crédito,True,5.5
9794,Dinheiro,False,2.9
9055,Cartão de Crédito,True,7.69
7488,Dinheiro,False,0.97
8851,Dinheiro,True,3.39
5280,Cartão de Crédito,True,8.67
1382,Cartão de Crédito,True,8.17
7399,Cartão de Crédito,True,7.89
2574,Cartão de Crédito,False,8.37
908,Pix,True,6.64
8203,Cartão de Crédito,False,7.65
2554,Cartão de Crédito,False,6.83
588,Pix,False,1.08
1991,Cartão de Crédito,False,4.97
8158,Dinheiro,False,6.33
7933,Cartão de Débito,False,2.94
4750,Pix,True,5.5
457,Dinheiro,False,9.16
4567,Dinheiro,False,4.27
4551,Pix,True,0.16
4777,Pix,True,3.3
530,Cartão de Débito,True,8.16
4365,Cartão de Débito,False,9.22
8126,Cartão de Crédito,False,1.76
9021,Dinheiro,False,6.44
1366,Cartão de Débito,False,8.89
2548,Dinheiro,True,7.44
3543,Pix,False,4.75
3010,Cartão de Débito,True,9.4
5514,Pix,False,4.85
9260,Dinheiro,False,2.88
586,Cartão de Crédito,False,3.8
7047,Cartão de Débito,True,5.12
7263,Dinheiro,False,3.38
7293,Cartão de Crédito,True,9.14
5601,Dinheiro,True,0.28
3938,Cartão de Crédito,True,6.65
7559,Dinheiro,False,3.77
2820,Cartão de Débito,False,7.39
6200,Cartão de Débito,True,4.52
1446,Cartão de Débito,False,8.43
3363,Cartão de Débito,True,6.94
1712,Cartão de Débito,True,3.23
6534,Cartão de Crédito,False,6.77
6270,Cartão de Crédito,False,2.28
644,Cartão de Débito,False,8.01
2124,Cartão de Crédito,False,4.43
1731,Pix,False,8.03
5384,Pix,False,0.62
3601,Pix,False,7.42
7272,Dinheiro,False,6.58
3620,Cartão de Crédito,True,7.9
22,Cartão de Débito,False,3.17
9378,Cartão de Crédito,False,8.09
9801,Dinheiro,False,5.33
280,Cartão de Crédito,True,5.22
9629,Cartão de Crédito,False,8.79
5554,Cartão de Crédito,True,9.27
973,Pix,True,4.72
9766,Cartão de Débito,False,6.51
2799,Cartão de Débito,True,0.51
3954,Cartão de Crédito,False,3.15
2233,Cartão de Crédito,False,4.59
486,Cartão de Débito,False,4.64
5555,Cartão de Crédito,False,4.6
6283,Pix,False,4.13
5211,Pix,True,7.11
